id_fact_order|order_id|product_id|customer_id|order_date|supplier_id|category_id|quantity|unit_price|discount|amount|freight
1321|10749|59|ISLAT|1997-11-20|28|4|6|55.0|0.0|330.0|61.53
1322|10749|76|ISLAT|1997-11-20|23|1|10|18.0|0.0|180.0|61.53
1323|10750|14|WARTH|1997-11-21|6|7|5|23.25|0.15|116.25|79.3
1324|10750|45|WARTH|1997-11-21|21|8|40|9.5|0.15|380.0|79.3
1325|10750|59|WARTH|1997-11-21|28|4|25|55.0|0.15|1375.0|79.3
1326|10751|26|RICSU|1997-11-24|11|3|12|31.23|0.1|374.76|130.79
1327|10751|30|RICSU|1997-11-24|13|8|30|25.89|0.0|776.7|130.79
1328|10751|50|RICSU|1997-11-24|23|3|20|16.25|0.1|325.0|130.79
1329|10751|73|RICSU|1997-11-24|17|8|15|15.0|0.0|225.0|130.79
1330|10752|1|NORTS|1997-11-24|8|1|8|18.0|0.0|144.0|1.39
1331|10752|69|NORTS|1997-11-24|15|4|3|36.0|0.0|108.0|1.39
1332|10753|45|FRANS|1997-11-25|21|8|4|9.5|0.0|38.0|7.7
1333|10753|74|FRANS|1997-11-25|4|7|5|10.0|0.0|50.0|7.7
1334|10754|40|MAGAA|1997-11-25|19|8|3|18.4|0.0|55.199999999999996|2.38
1335|10755|47|BONAP|1997-11-26|22|3|30|9.5|0.25|285.0|16.71
1336|10755|56|BONAP|1997-11-26|26|5|30|38.0|0.25|1140.0|16.71
1337|10755|57|BONAP|1997-11-26|26|5|14|19.5|0.25|273.0|16.71
1338|10755|69|BONAP|1997-11-26|15|4|25|36.0|0.25|900.0|16.71
1339|10756|18|SPLIR|1997-11-27|7|8|21|62.5|0.2|1312.5|73.21
1340|10756|36|SPLIR|1997-11-27|17|8|20|19.0|0.2|380.0|73.21
1341|10756|68|SPLIR|1997-11-27|8|3|6|12.5|0.2|75.0|73.21
1342|10756|69|SPLIR|1997-11-27|15|4|20|36.0|0.2|720.0|73.21
1343|10757|34|SAVEA|1997-11-27|16|1|30|14.0|0.0|420.0|8.19
1344|10757|59|SAVEA|1997-11-27|28|4|7|55.0|0.0|385.0|8.19
1345|10757|62|SAVEA|1997-11-27|29|3|30|49.3|0.0|1479.0|8.19
1346|10757|64|SAVEA|1997-11-27|12|5|24|33.25|0.0|798.0|8.19
1347|10758|26|RICSU|1997-11-28|11|3|20|31.23|0.0|624.6|138.17
1348|10758|52|RICSU|1997-11-28|24|5|60|7.0|0.0|420.0|138.17
1349|10758|70|RICSU|1997-11-28|7|1|40|15.0|0.0|600.0|138.17
1350|10759|32|ANATR|1997-11-28|14|4|10|32.0|0.0|320.0|11.99
1351|10760|25|MAISD|1997-12-01|11|3|12|14.0|0.25|168.0|155.64
1352|10760|27|MAISD|1997-12-01|11|3|40|43.9|0.0|1756.0|155.64
1353|10760|43|MAISD|1997-12-01|20|1|30|46.0|0.25|1380.0|155.64
1354|10761|25|RATTC|1997-12-02|11|3|35|14.0|0.25|490.0|18.66
1355|10761|75|RATTC|1997-12-02|12|1|18|7.75|0.0|139.5|18.66
1356|10762|39|FOLKO|1997-12-02|18|1|16|18.0|0.0|288.0|328.74
1357|10762|47|FOLKO|1997-12-02|22|3|30|9.5|0.0|285.0|328.74
1358|10762|51|FOLKO|1997-12-02|24|7|28|53.0|0.0|1484.0|328.74
1359|10762|56|FOLKO|1997-12-02|26|5|60|38.0|0.0|2280.0|328.74
1360|10763|21|FOLIG|1997-12-03|8|3|40|10.0|0.0|400.0|37.35
1361|10763|22|FOLIG|1997-12-03|9|5|6|21.0|0.0|126.0|37.35
1362|10763|24|FOLIG|1997-12-03|10|1|20|4.5|0.0|90.0|37.35
1363|10764|3|ERNSH|1997-12-03|1|2|20|10.0|0.1|200.0|145.45
1364|10764|39|ERNSH|1997-12-03|18|1|130|18.0|0.1|2340.0|145.45
1365|10765|65|QUICK|1997-12-04|2|2|80|21.05|0.1|1684.0|42.74
1366|10766|2|OTTIK|1997-12-05|1|1|40|19.0|0.0|760.0|157.55
1367|10766|7|OTTIK|1997-12-05|3|7|35|30.0|0.0|1050.0|157.55
1368|10766|68|OTTIK|1997-12-05|8|3|40|12.5|0.0|500.0|157.55
1369|10767|42|SUPRD|1997-12-05|20|5|2|14.0|0.0|28.0|1.59
1370|10768|22|AROUT|1997-12-08|9|5|4|21.0|0.0|84.0|146.32
1371|10768|31|AROUT|1997-12-08|14|4|50|12.5|0.0|625.0|146.32
1372|10768|60|AROUT|1997-12-08|28|4|15|34.0|0.0|510.0|146.32
1373|10768|71|AROUT|1997-12-08|15|4|12|21.5|0.0|258.0|146.32
1374|10769|41|VAFFE|1997-12-08|19|8|30|9.65|0.05|289.5|65.06
1375|10769|52|VAFFE|1997-12-08|24|5|15|7.0|0.05|105.0|65.06
1376|10769|61|VAFFE|1997-12-08|29|2|20|28.5|0.0|570.0|65.06
1377|10769|62|VAFFE|1997-12-08|29|3|15|49.3|0.0|739.5|65.06
1378|10770|11|HANAR|1997-12-09|5|4|15|21.0|0.25|315.0|5.32
1379|10771|71|ERNSH|1997-12-10|15|4|16|21.5|0.0|344.0|11.19
1380|10772|29|LEHMS|1997-12-10|12|6|18|123.79|0.0|2228.2200000000003|91.28
1381|10772|59|LEHMS|1997-12-10|28|4|25|55.0|0.0|1375.0|91.28
1382|10773|17|ERNSH|1997-12-11|7|6|33|39.0|0.0|1287.0|96.43
1383|10773|31|ERNSH|1997-12-11|14|4|70|12.5|0.2|875.0|96.43
1384|10773|75|ERNSH|1997-12-11|12|1|7|7.75|0.2|54.25|96.43
1385|10774|31|FOLKO|1997-12-11|14|4|2|12.5|0.25|25.0|48.2
1386|10774|66|FOLKO|1997-12-11|2|2|50|17.0|0.0|850.0|48.2
1387|10775|10|THECR|1997-12-12|4|8|6|31.0|0.0|186.0|20.25
1388|10775|67|THECR|1997-12-12|16|1|3|14.0|0.0|42.0|20.25
1389|10776|31|ERNSH|1997-12-15|14|4|16|12.5|0.05|200.0|351.53
1390|10776|42|ERNSH|1997-12-15|20|5|12|14.0|0.05|168.0|351.53
1391|10776|45|ERNSH|1997-12-15|21|8|27|9.5|0.05|256.5|351.53
1392|10776|51|ERNSH|1997-12-15|24|7|120|53.0|0.05|6360.0|351.53
1393|10777|42|GOURL|1997-12-15|20|5|20|14.0|0.2|280.0|3.01
1394|10778|41|BERGS|1997-12-16|19|8|10|9.65|0.0|96.5|6.79
1395|10779|16|MORGK|1997-12-16|7|3|20|17.45|0.0|349.0|58.13
1396|10779|62|MORGK|1997-12-16|29|3|20|49.3|0.0|986.0|58.13
1397|10780|70|LILAS|1997-12-16|7|1|35|15.0|0.0|525.0|42.13
1398|10780|77|LILAS|1997-12-16|12|2|15|13.0|0.0|195.0|42.13
1399|10781|54|WARTH|1997-12-17|25|6|3|7.45|0.2|22.35|73.16
1400|10781|56|WARTH|1997-12-17|26|5|20|38.0|0.2|760.0|73.16
1401|10781|74|WARTH|1997-12-17|4|7|35|10.0|0.0|350.0|73.16
1402|10782|31|CACTU|1997-12-17|14|4|1|12.5|0.0|12.5|1.1
1403|10783|31|HANAR|1997-12-18|14|4|10|12.5|0.0|125.0|124.98
1404|10783|38|HANAR|1997-12-18|18|1|5|263.5|0.0|1317.5|124.98
1405|10784|36|MAGAA|1997-12-18|17|8|30|19.0|0.0|570.0|70.09
1406|10784|39|MAGAA|1997-12-18|18|1|2|18.0|0.15|36.0|70.09
1407|10784|72|MAGAA|1997-12-18|14|4|30|34.8|0.15|1044.0|70.09
1408|10785|10|GROSR|1997-12-18|4|8|10|31.0|0.0|310.0|1.51
1409|10785|75|GROSR|1997-12-18|12|1|10|7.75|0.0|77.5|1.51
1410|10786|8|QUEEN|1997-12-19|3|2|30|40.0|0.2|1200.0|110.87
1411|10786|30|QUEEN|1997-12-19|13|8|15|25.89|0.2|388.35|110.87
1412|10786|75|QUEEN|1997-12-19|12|1|42|7.75|0.2|325.5|110.87
1413|10787|2|LAMAI|1997-12-19|1|1|15|19.0|0.05|285.0|249.93
1414|10787|29|LAMAI|1997-12-19|12|6|20|123.79|0.05|2475.8|249.93
1415|10788|19|QUICK|1997-12-22|8|3|50|9.2|0.05|459.99999999999994|42.7
1416|10788|75|QUICK|1997-12-22|12|1|40|7.75|0.05|310.0|42.7
1417|10789|18|FOLIG|1997-12-22|7|8|30|62.5|0.0|1875.0|100.6
1418|10789|35|FOLIG|1997-12-22|16|1|15|18.0|0.0|270.0|100.6
1419|10789|63|FOLIG|1997-12-22|7|2|30|43.9|0.0|1317.0|100.6
1420|10789|68|FOLIG|1997-12-22|8|3|18|12.5|0.0|225.0|100.6
1421|10790|7|GOURL|1997-12-22|3|7|3|30.0|0.15|90.0|28.23
1422|10790|56|GOURL|1997-12-22|26|5|20|38.0|0.15|760.0|28.23
1423|10791|29|FRANK|1997-12-23|12|6|14|123.79|0.05|1733.0600000000002|16.85
1424|10791|41|FRANK|1997-12-23|19|8|20|9.65|0.05|193.0|16.85
1425|10792|2|WOLZA|1997-12-23|1|1|10|19.0|0.0|190.0|23.79
1426|10792|54|WOLZA|1997-12-23|25|6|3|7.45|0.0|22.35|23.79
1427|10792|68|WOLZA|1997-12-23|8|3|15|12.5|0.0|187.5|23.79
1428|10793|41|AROUT|1997-12-24|19|8|14|9.65|0.0|135.1|4.52
1429|10793|52|AROUT|1997-12-24|24|5|8|7.0|0.0|56.0|4.52
1430|10794|14|QUEDE|1997-12-24|6|7|15|23.25|0.2|348.75|21.49
1431|10794|54|QUEDE|1997-12-24|25|6|6|7.45|0.2|44.7|21.49
1432|10795|16|ERNSH|1997-12-24|7|3|65|17.45|0.0|1134.25|126.66
1433|10795|17|ERNSH|1997-12-24|7|6|35|39.0|0.25|1365.0|126.66
1434|10796|26|HILAA|1997-12-25|11|3|21|31.23|0.2|655.83|26.52
1435|10796|44|HILAA|1997-12-25|20|2|10|19.45|0.0|194.5|26.52
1436|10796|64|HILAA|1997-12-25|12|5|35|33.25|0.2|1163.75|26.52
1437|10796|69|HILAA|1997-12-25|15|4|24|36.0|0.2|864.0|26.52
1438|10797|11|DRACD|1997-12-25|5|4|20|21.0|0.0|420.0|33.35
1439|10798|62|ISLAT|1997-12-26|29|3|2|49.3|0.0|98.6|2.33
1440|10798|72|ISLAT|1997-12-26|14|4|10|34.8|0.0|348.0|2.33
1441|10799|13|KOENE|1997-12-26|6|8|20|6.0|0.15|120.0|30.76
1442|10799|24|KOENE|1997-12-26|10|1|20|4.5|0.15|90.0|30.76
1443|10799|59|KOENE|1997-12-26|28|4|25|55.0|0.0|1375.0|30.76
1444|10800|11|SEVES|1997-12-26|5|4|50|21.0|0.1|1050.0|137.44
1445|10800|51|SEVES|1997-12-26|24|7|10|53.0|0.1|530.0|137.44
1446|10800|54|SEVES|1997-12-26|25|6|7|7.45|0.1|52.15|137.44
1447|10801|17|BOLID|1997-12-29|7|6|40|39.0|0.25|1560.0|97.09
1448|10801|29|BOLID|1997-12-29|12|6|20|123.79|0.25|2475.8|97.09
1449|10802|30|SIMOB|1997-12-29|13|8|25|25.89|0.25|647.25|257.26
1450|10802|51|SIMOB|1997-12-29|24|7|30|53.0|0.25|1590.0|257.26
1451|10802|55|SIMOB|1997-12-29|25|6|60|24.0|0.25|1440.0|257.26
1452|10802|62|SIMOB|1997-12-29|29|3|5|49.3|0.25|246.5|257.26
1453|10803|19|WELLI|1997-12-30|8|3|24|9.2|0.05|220.79999999999998|55.23
1454|10803|25|WELLI|1997-12-30|11|3|15|14.0|0.05|210.0|55.23
1455|10803|59|WELLI|1997-12-30|28|4|15|55.0|0.05|825.0|55.23
1456|10804|10|SEVES|1997-12-30|4|8|36|31.0|0.0|1116.0|27.33
1457|10804|28|SEVES|1997-12-30|12|7|24|45.6|0.0|1094.4|27.33
1458|10804|49|SEVES|1997-12-30|23|3|4|20.0|0.15|80.0|27.33
1459|10805|34|THEBI|1997-12-30|16|1|10|14.0|0.0|140.0|237.34
1460|10805|38|THEBI|1997-12-30|18|1|10|263.5|0.0|2635.0|237.34
1461|10806|2|VICTE|1997-12-31|1|1|20|19.0|0.25|380.0|22.11
1462|10806|65|VICTE|1997-12-31|2|2|2|21.05|0.0|42.1|22.11
1463|10806|74|VICTE|1997-12-31|4|7|15|10.0|0.25|150.0|22.11
1464|10807|40|FRANS|1997-12-31|19|8|1|18.4|0.0|18.4|1.36
1465|10808|56|OLDWO|1998-01-01|26|5|20|38.0|0.15|760.0|45.53
1466|10808|76|OLDWO|1998-01-01|23|1|50|18.0|0.15|900.0|45.53
1467|10809|52|WELLI|1998-01-01|24|5|20|7.0|0.0|140.0|4.87
1468|10810|13|LAUGB|1998-01-01|6|8|7|6.0|0.0|42.0|4.33
1469|10810|25|LAUGB|1998-01-01|11|3|5|14.0|0.0|70.0|4.33
1470|10810|70|LAUGB|1998-01-01|7|1|5|15.0|0.0|75.0|4.33
1471|10811|19|LINOD|1998-01-02|8|3|15|9.2|0.0|138.0|31.22
1472|10811|23|LINOD|1998-01-02|9|5|18|9.0|0.0|162.0|31.22
1473|10811|40|LINOD|1998-01-02|19|8|30|18.4|0.0|552.0|31.22
1474|10812|31|REGGC|1998-01-02|14|4|16|12.5|0.1|200.0|59.78
1475|10812|72|REGGC|1998-01-02|14|4|40|34.8|0.1|1392.0|59.78
1476|10812|77|REGGC|1998-01-02|12|2|20|13.0|0.0|260.0|59.78
1477|10813|2|RICAR|1998-01-05|1|1|12|19.0|0.2|228.0|47.38
1478|10813|46|RICAR|1998-01-05|21|8|35|12.0|0.0|420.0|47.38
1479|10814|41|VICTE|1998-01-05|19|8|20|9.65|0.0|193.0|130.94
1480|10814|43|VICTE|1998-01-05|20|1|20|46.0|0.15|920.0|130.94
1481|10814|48|VICTE|1998-01-05|22|3|8|12.75|0.15|102.0|130.94
1482|10814|61|VICTE|1998-01-05|29|2|30|28.5|0.15|855.0|130.94
1483|10815|33|SAVEA|1998-01-05|15|4|16|2.5|0.0|40.0|14.62
1484|10816|38|GREAL|1998-01-06|18|1|30|263.5|0.05|7905.0|719.78
1485|10816|62|GREAL|1998-01-06|29|3|20|49.3|0.05|986.0|719.78
1486|10817|26|KOENE|1998-01-06|11|3|40|31.23|0.15|1249.2|306.07
1487|10817|38|KOENE|1998-01-06|18|1|30|263.5|0.0|7905.0|306.07
1488|10817|40|KOENE|1998-01-06|19|8|60|18.4|0.15|1104.0|306.07
1489|10817|62|KOENE|1998-01-06|29|3|25|49.3|0.15|1232.5|306.07
1490|10818|32|MAGAA|1998-01-07|14|4|20|32.0|0.0|640.0|65.48
1491|10818|41|MAGAA|1998-01-07|19|8|20|9.65|0.0|193.0|65.48
1492|10819|43|CACTU|1998-01-07|20|1|7|46.0|0.0|322.0|19.76
1493|10819|75|CACTU|1998-01-07|12|1|20|7.75|0.0|155.0|19.76
1494|10820|56|RATTC|1998-01-07|26|5|30|38.0|0.0|1140.0|37.52
1495|10821|35|SPLIR|1998-01-08|16|1|20|18.0|0.0|360.0|36.68
1496|10821|51|SPLIR|1998-01-08|24|7|6|53.0|0.0|318.0|36.68
1497|10822|62|TRAIH|1998-01-08|29|3|3|49.3|0.0|147.89999999999998|7.0
1498|10822|70|TRAIH|1998-01-08|7|1|6|15.0|0.0|90.0|7.0
1499|10823|11|LILAS|1998-01-09|5|4|20|21.0|0.1|420.0|163.97
1500|10823|57|LILAS|1998-01-09|26|5|15|19.5|0.0|292.5|163.97
1501|10823|59|LILAS|1998-01-09|28|4|40|55.0|0.1|2200.0|163.97
1502|10823|77|LILAS|1998-01-09|12|2|15|13.0|0.1|195.0|163.97
1503|10824|41|FOLKO|1998-01-09|19|8|12|9.65|0.0|115.80000000000001|1.23
1504|10824|70|FOLKO|1998-01-09|7|1|9|15.0|0.0|135.0|1.23
1505|10825|26|DRACD|1998-01-09|11|3|12|31.23|0.0|374.76|79.25
1506|10825|53|DRACD|1998-01-09|24|6|20|32.8|0.0|656.0|79.25
1507|10826|31|BLONP|1998-01-12|14|4|35|12.5|0.0|437.5|7.09
1508|10826|57|BLONP|1998-01-12|26|5|15|19.5|0.0|292.5|7.09
1509|10827|10|BONAP|1998-01-12|4|8|15|31.0|0.0|465.0|63.54
1510|10827|39|BONAP|1998-01-12|18|1|21|18.0|0.0|378.0|63.54
1511|10828|20|RANCH|1998-01-13|8|3|5|81.0|0.0|405.0|90.85
1512|10828|38|RANCH|1998-01-13|18|1|2|263.5|0.0|527.0|90.85
1513|10829|2|ISLAT|1998-01-13|1|1|10|19.0|0.0|190.0|154.72
1514|10829|8|ISLAT|1998-01-13|3|2|20|40.0|0.0|800.0|154.72
1515|10829|13|ISLAT|1998-01-13|6|8|10|6.0|0.0|60.0|154.72
1516|10829|60|ISLAT|1998-01-13|28|4|21|34.0|0.0|714.0|154.72
1517|10830|6|TRADH|1998-01-13|3|2|6|25.0|0.0|150.0|81.83
1518|10830|39|TRADH|1998-01-13|18|1|28|18.0|0.0|504.0|81.83
1519|10830|60|TRADH|1998-01-13|28|4|30|34.0|0.0|1020.0|81.83
1520|10830|68|TRADH|1998-01-13|8|3|24|12.5|0.0|300.0|81.83
1521|10831|19|SANTG|1998-01-14|8|3|2|9.2|0.0|18.4|72.19
1522|10831|35|SANTG|1998-01-14|16|1|8|18.0|0.0|144.0|72.19
1523|10831|38|SANTG|1998-01-14|18|1|8|263.5|0.0|2108.0|72.19
1524|10831|43|SANTG|1998-01-14|20|1|9|46.0|0.0|414.0|72.19
1525|10832|13|LAMAI|1998-01-14|6|8|3|6.0|0.2|18.0|43.26
1526|10832|25|LAMAI|1998-01-14|11|3|10|14.0|0.2|140.0|43.26
1527|10832|44|LAMAI|1998-01-14|20|2|16|19.45|0.2|311.2|43.26
1528|10832|64|LAMAI|1998-01-14|12|5|3|33.25|0.0|99.75|43.26
1529|10833|7|OTTIK|1998-01-15|3|7|20|30.0|0.1|600.0|71.49
1530|10833|31|OTTIK|1998-01-15|14|4|9|12.5|0.1|112.5|71.49
1531|10833|53|OTTIK|1998-01-15|24|6|9|32.8|0.1|295.2|71.49
1532|10834|29|TRADH|1998-01-15|12|6|8|123.79|0.05|990.32|29.78
1533|10834|30|TRADH|1998-01-15|13|8|20|25.89|0.05|517.8|29.78
1534|10835|59|ALFKI|1998-01-15|28|4|15|55.0|0.0|825.0|69.53
1535|10835|77|ALFKI|1998-01-15|12|2|2|13.0|0.2|26.0|69.53
1536|10836|22|ERNSH|1998-01-16|9|5|52|21.0|0.0|1092.0|411.88
1537|10836|35|ERNSH|1998-01-16|16|1|6|18.0|0.0|108.0|411.88
1538|10836|57|ERNSH|1998-01-16|26|5|24|19.5|0.0|468.0|411.88
1539|10836|60|ERNSH|1998-01-16|28|4|60|34.0|0.0|2040.0|411.88
1540|10836|64|ERNSH|1998-01-16|12|5|30|33.25|0.0|997.5|411.88
1541|10837|13|BERGS|1998-01-16|6|8|6|6.0|0.0|36.0|13.32
1542|10837|40|BERGS|1998-01-16|19|8|25|18.4|0.0|459.99999999999994|13.32
1543|10837|47|BERGS|1998-01-16|22|3|40|9.5|0.25|380.0|13.32
1544|10837|76|BERGS|1998-01-16|23|1|21|18.0|0.25|378.0|13.32
1545|10838|1|LINOD|1998-01-19|8|1|4|18.0|0.25|72.0|59.28
1546|10838|18|LINOD|1998-01-19|7|8|25|62.5|0.25|1562.5|59.28
1547|10838|36|LINOD|1998-01-19|17|8|50|19.0|0.25|950.0|59.28
1548|10839|58|TRADH|1998-01-19|27|8|30|13.25|0.1|397.5|35.43
1549|10839|72|TRADH|1998-01-19|14|4|15|34.8|0.1|522.0|35.43
1550|10840|25|LINOD|1998-01-19|11|3|6|14.0|0.2|84.0|2.71
1551|10840|39|LINOD|1998-01-19|18|1|10|18.0|0.2|180.0|2.71
1552|10841|10|SUPRD|1998-01-20|4|8|16|31.0|0.0|496.0|424.3
1553|10841|56|SUPRD|1998-01-20|26|5|30|38.0|0.0|1140.0|424.3
1554|10841|59|SUPRD|1998-01-20|28|4|50|55.0|0.0|2750.0|424.3
1555|10841|77|SUPRD|1998-01-20|12|2|15|13.0|0.0|195.0|424.3
1556|10842|11|TORTU|1998-01-20|5|4|15|21.0|0.0|315.0|54.42
1557|10842|43|TORTU|1998-01-20|20|1|5|46.0|0.0|230.0|54.42
1558|10842|68|TORTU|1998-01-20|8|3|20|12.5|0.0|250.0|54.42
1559|10842|70|TORTU|1998-01-20|7|1|12|15.0|0.0|180.0|54.42
1560|10843|51|VICTE|1998-01-21|24|7|4|53.0|0.25|212.0|9.26
1561|10844|22|PICCO|1998-01-21|9|5|35|21.0|0.0|735.0|25.22
1562|10845|23|QUICK|1998-01-21|9|5|70|9.0|0.1|630.0|212.98
1563|10845|35|QUICK|1998-01-21|16|1|25|18.0|0.1|450.0|212.98
1564|10845|42|QUICK|1998-01-21|20|5|42|14.0|0.1|588.0|212.98
1565|10845|58|QUICK|1998-01-21|27|8|60|13.25|0.1|795.0|212.98
1566|10845|64|QUICK|1998-01-21|12|5|48|33.25|0.0|1596.0|212.98
1567|10846|4|SUPRD|1998-01-22|2|2|21|22.0|0.0|462.0|56.46
1568|10846|70|SUPRD|1998-01-22|7|1|30|15.0|0.0|450.0|56.46
1569|10846|74|SUPRD|1998-01-22|4|7|20|10.0|0.0|200.0|56.46
1570|10847|1|SAVEA|1998-01-22|8|1|80|18.0|0.2|1440.0|487.57
1571|10847|19|SAVEA|1998-01-22|8|3|12|9.2|0.2|110.39999999999999|487.57
1572|10847|37|SAVEA|1998-01-22|17|8|60|26.0|0.2|1560.0|487.57
1573|10847|45|SAVEA|1998-01-22|21|8|36|9.5|0.2|342.0|487.57
1574|10847|60|SAVEA|1998-01-22|28|4|45|34.0|0.2|1530.0|487.57
1575|10847|71|SAVEA|1998-01-22|15|4|55|21.5|0.2|1182.5|487.57
1576|10848|5|CONSH|1998-01-23|2|2|30|21.35|0.0|640.5|38.24
1577|10848|9|CONSH|1998-01-23|4|6|3|97.0|0.0|291.0|38.24
1578|10849|3|KOENE|1998-01-23|1|2|49|10.0|0.0|490.0|0.56
1579|10849|26|KOENE|1998-01-23|11|3|18|31.23|0.15|562.14|0.56
1580|10850|25|VICTE|1998-01-23|11|3|20|14.0|0.15|280.0|49.19
1581|10850|33|VICTE|1998-01-23|15|4|4|2.5|0.15|10.0|49.19
1582|10850|70|VICTE|1998-01-23|7|1|30|15.0|0.15|450.0|49.19
1583|10851|2|RICAR|1998-01-26|1|1|5|19.0|0.05|95.0|160.55
1584|10851|25|RICAR|1998-01-26|11|3|10|14.0|0.05|140.0|160.55
1585|10851|57|RICAR|1998-01-26|26|5|10|19.5|0.05|195.0|160.55
1586|10851|59|RICAR|1998-01-26|28|4|42|55.0|0.05|2310.0|160.55
1587|10852|2|RATTC|1998-01-26|1|1|15|19.0|0.0|285.0|174.05
1588|10852|17|RATTC|1998-01-26|7|6|6|39.0|0.0|234.0|174.05
1589|10852|62|RATTC|1998-01-26|29|3|50|49.3|0.0|2465.0|174.05
1590|10853|18|BLAUS|1998-01-27|7|8|10|62.5|0.0|625.0|53.83
1591|10854|10|ERNSH|1998-01-27|4|8|100|31.0|0.15|3100.0|100.22
1592|10854|13|ERNSH|1998-01-27|6|8|65|6.0|0.15|390.0|100.22
1593|10855|16|OLDWO|1998-01-27|7|3|50|17.45|0.0|872.5|170.97
1594|10855|31|OLDWO|1998-01-27|14|4|14|12.5|0.0|175.0|170.97
1595|10855|56|OLDWO|1998-01-27|26|5|24|38.0|0.0|912.0|170.97
1596|10855|65|OLDWO|1998-01-27|2|2|15|21.05|0.15|315.75|170.97
1597|10856|2|ANTON|1998-01-28|1|1|20|19.0|0.0|380.0|58.43
1598|10856|42|ANTON|1998-01-28|20|5|20|14.0|0.0|280.0|58.43
1599|10857|3|BERGS|1998-01-28|1|2|30|10.0|0.0|300.0|188.85
1600|10857|26|BERGS|1998-01-28|11|3|35|31.23|0.25|1093.05|188.85
1601|10857|29|BERGS|1998-01-28|12|6|10|123.79|0.25|1237.9|188.85
1602|10858|7|LACOR|1998-01-29|3|7|5|30.0|0.0|150.0|52.51
1603|10858|27|LACOR|1998-01-29|11|3|10|43.9|0.0|439.0|52.51
1604|10858|70|LACOR|1998-01-29|7|1|4|15.0|0.0|60.0|52.51
1605|10859|24|FRANK|1998-01-29|10|1|40|4.5|0.25|180.0|76.1
1606|10859|54|FRANK|1998-01-29|25|6|35|7.45|0.25|260.75|76.1
1607|10859|64|FRANK|1998-01-29|12|5|30|33.25|0.25|997.5|76.1
1608|10860|51|FRANR|1998-01-29|24|7|3|53.0|0.0|159.0|19.26
1609|10860|76|FRANR|1998-01-29|23|1|20|18.0|0.0|360.0|19.26
1610|10861|17|WHITC|1998-01-30|7|6|42|39.0|0.0|1638.0|14.93
1611|10861|18|WHITC|1998-01-30|7|8|20|62.5|0.0|1250.0|14.93
1612|10861|21|WHITC|1998-01-30|8|3|40|10.0|0.0|400.0|14.93
1613|10861|33|WHITC|1998-01-30|15|4|35|2.5|0.0|87.5|14.93
1614|10861|62|WHITC|1998-01-30|29|3|3|49.3|0.0|147.89999999999998|14.93
1615|10862|11|LEHMS|1998-01-30|5|4|25|21.0|0.0|525.0|53.23
1616|10862|52|LEHMS|1998-01-30|24|5|8|7.0|0.0|56.0|53.23
1617|10863|1|HILAA|1998-02-02|8|1|20|18.0|0.15|360.0|30.26
1618|10863|58|HILAA|1998-02-02|27|8|12|13.25|0.15|159.0|30.26
1619|10864|35|AROUT|1998-02-02|16|1|4|18.0|0.0|72.0|3.04
1620|10864|67|AROUT|1998-02-02|16|1|15|14.0|0.0|210.0|3.04
1621|10865|38|QUICK|1998-02-02|18|1|60|263.5|0.05|15810.0|348.14
1622|10865|39|QUICK|1998-02-02|18|1|80|18.0|0.05|1440.0|348.14
1623|10866|2|BERGS|1998-02-03|1|1|21|19.0|0.25|399.0|109.11
1624|10866|24|BERGS|1998-02-03|10|1|6|4.5|0.25|27.0|109.11
1625|10866|30|BERGS|1998-02-03|13|8|40|25.89|0.25|1035.6|109.11
1626|10867|53|LONEP|1998-02-03|24|6|3|32.8|0.0|98.39999999999999|1.93
1627|10868|26|QUEEN|1998-02-04|11|3|20|31.23|0.0|624.6|191.27
1628|10868|35|QUEEN|1998-02-04|16|1|30|18.0|0.0|540.0|191.27
1629|10868|49|QUEEN|1998-02-04|23|3|42|20.0|0.1|840.0|191.27
1630|10869|1|SEVES|1998-02-04|8|1|40|18.0|0.0|720.0|143.28
1631|10869|11|SEVES|1998-02-04|5|4|10|21.0|0.0|210.0|143.28
1632|10869|23|SEVES|1998-02-04|9|5|50|9.0|0.0|450.0|143.28
1633|10869|68|SEVES|1998-02-04|8|3|20|12.5|0.0|250.0|143.28
1634|10870|35|WOLZA|1998-02-04|16|1|3|18.0|0.0|54.0|12.04
1635|10870|51|WOLZA|1998-02-04|24|7|2|53.0|0.0|106.0|12.04
1636|10871|6|BONAP|1998-02-05|3|2|50|25.0|0.05|1250.0|112.27
1637|10871|16|BONAP|1998-02-05|7|3|12|17.45|0.05|209.39999999999998|112.27
1638|10871|17|BONAP|1998-02-05|7|6|16|39.0|0.05|624.0|112.27
1639|10872|55|GODOS|1998-02-05|25|6|10|24.0|0.05|240.0|175.32
1640|10872|62|GODOS|1998-02-05|29|3|20|49.3|0.05|986.0|175.32
1641|10872|64|GODOS|1998-02-05|12|5|15|33.25|0.05|498.75|175.32
1642|10872|65|GODOS|1998-02-05|2|2|21|21.05|0.05|442.05|175.32
1643|10873|21|WILMK|1998-02-06|8|3|20|10.0|0.0|200.0|0.82
1644|10873|28|WILMK|1998-02-06|12|7|3|45.6|0.0|136.8|0.82
1645|10874|10|GODOS|1998-02-06|4|8|10|31.0|0.0|310.0|19.58
1646|10875|19|BERGS|1998-02-06|8|3|25|9.2|0.0|229.99999999999997|32.37
